tweet_id,text,created_at,author_id,author_username,author_name,author_followers,author_following,author_tweet_count,author_verified,user_location,retweet_count,like_count,reply_count,quote_count,impression_count,lang,possibly_sensitive,source,collected_at,party,sentiment,district,user_type,month,year
2.02513E+11,Ground reports suggest BJP is strong in multiple districts. #Annamalai #TN2026,2025-12-12T18:07:06Z,5.79131E+17,சுரேஷ்3548,சுரேஷ் Pillai,40025,612,14729,FALSE,"Vellore, Tamil Nadu",579,1777,25,1,435463,en,FALSE,Twitter Web App,2025-12-01T06:01:45.110830Z,BJP,positive,Vellore,regular,2025-12,2025
2.02513E+11,BJP is conducting internal surveys across Tamil Nadu districts. #BJP2026TN #TNVotes2026,2025-12-30T02:54:26Z,9.88677E+17,Murugan6924,Murugan Thevar,31947,606,68386,FALSE,"Salem, Tamil Nadu",34,125,33,3,21052,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.110830Z,BJP,neutral,Salem,regular,2025-12,2025
2.02513E+11,DMK's alliance decisions are confusing party workers. #DMKForTN #TN2026 தேர்தல்,2025-12-06T11:30:56Z,5.48206E+17,Raja672,Raja Gounder,3351,212,88555,TRUE,"Chennai, Tamil Nadu",3,319,53,16,21294,ta,FALSE,Buffer,2025-12-01T06:01:45.110830Z,DMK,negative,Chennai,regular,2025-12,2025
2.02513E+11,Edappadi K. Palaniswami & O. Panneerselvam's recent speech has energized AIADMK supporters. #OPS,2025-12-25T13:32:49Z,9.505E+17,முருகன்6859,முருகன் Thevar,19486,92,91336,FALSE,"Erode, Tamil Nadu",53,171,14,2,33988,en,FALSE,TweetDeck,2025-12-01T06:01:45.110830Z,AIADMK,positive,Erode,regular,2025-12,2025
2.02513E+11,Party workers training sessions organized by DMK.,2025-12-17T08:43:04Z,5.09497E+17,பிரியா5180,பிரியா Iyer,35157,1204,13727,FALSE,"Chennai, Tamil Nadu",51,1608,22,8,155298,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.110830Z,DMK,neutral,Chennai,regular,2025-12,2025
2.02513E+11,BJP is facing internal conflicts ahead of elections. #Annamalai https://t.co/tnnews1 மக்கள்,2025-12-05T04:08:13Z,7.02816E+17,Arvind8844,Arvind Reddy,30648,145,20716,FALSE,"Thoothukudi, Tamil Nadu",391,895,21,0,168445,en,FALSE,TweetDeck,2025-12-01T06:01:45.110830Z,BJP,negative,Thoothukudi,regular,2025-12,2025
2.02513E+11,Party strategists analyzing electoral data for DMK. #DMK #TamilNaduElections2026 Strong presence in Thanjavur.,2025-12-09T16:40:35Z,6.21434E+17,Selvan3215,Selvan Pillai,32048,1312,83364,FALSE,"Coimbatore, Tamil Nadu",64,971,0,0,105355,en,FALSE,Buffer,2025-12-01T06:01:45.110830Z,DMK,neutral,Coimbatore,regular,2025-12,2025
2.02513E+11,Congress leaders are making controversial statements. #RahulInTN https://t.co/tnnews1,2025-12-10T01:12:06Z,1.60769E+17,AnalystTN166,Political Analyst,98789,733,91873,TRUE,"Chennai, Tamil Nadu",524,26240,42,12,2471633,en,FALSE,Buffer,2025-12-01T06:01:45.110830Z,Congress,negative,Chennai,analyst,2025-12,2025
2.02513E+11,VCK is studying demographic changes in Tamil Nadu. #Thirumavalavan Strong presence in Cuddalore. https://t.co/tnpolitics4,2025-12-28T04:13:33Z,9.3349E+17,ராஜா6155,ராஜா,24595,1969,34326,FALSE,"Madurai, Tamil Nadu",59,432,6,2,43502,ta,FALSE,Twitter Web App,2025-12-01T06:01:45.110830Z,VCK,neutral,Madurai,regular,2025-12,2025
2.02513E+11,Recent surveys show declining support for DMK. #TNElection2026,2025-12-24T04:46:07Z,1.43077E+17,CoimbatorePol804,Kumar Iyer,116516,3324,48459,TRUE,"Tirunelveli, Tamil Nadu",623,14465,278,83,1705895,ta,FALSE,Buffer,2025-12-01T06:01:45.110830Z,DMK,negative,Tirunelveli,political,2025-12,2025
2.02513E+11,TVK is attracting educated youth and professionals to politics. https://t.co/tnupdate2,2025-12-15T17:30:44Z,6.41672E+17,மோகன்4195,மோகன் Gounder,19797,789,67326,FALSE,"Tiruppur, Tamil Nadu",9545,19751,725,259,4945208,en,TRUE,Twitter for Android,2025-12-01T06:01:45.110830Z,TVK,positive,Tiruppur,fan_account,2025-12,2025
2.02513E+11,Ground reports suggest VCK is strong in multiple districts. #TNElection2026 Strong presence in Salem.,2025-12-16T13:53:12Z,2.5715E+17,Thalapathy8964,Vijay Fan,73471,335,2756,FALSE,"Chennai, Tamil Nadu",7898,19222,173,33,2849536,en,FALSE,Buffer,2025-12-01T06:01:45.110830Z,VCK,positive,Chennai,fan_account,2025-12,2025
2.02513E+11,Grassroot workers express dissatisfaction with DMK leadership. #DMKForTN https://t.co/tnpolitics4,2025-12-03T00:50:00Z,3.02713E+17,TVTamilNadu296,TV Tamil Nadu,236915,464,60002,FALSE,"Salem, Tamil Nadu",118081,225942,611,251,54020063,en,FALSE,Twitter Web App,2025-12-01T06:01:45.110830Z,DMK,negative,Salem,media,2025-12,2025
2.02513E+11,Ground reports suggest AIADMK is strong in multiple districts. #TNVotes2026 Strong presence in Erode. தேர்தல்,2025-12-07T08:44:51Z,1.28166E+17,PunditTN527,Political Pundit,7997,1609,76319,TRUE,"Chennai, Tamil Nadu",549,2180,126,63,209918,en,FALSE,TweetDeck,2025-12-01T06:01:45.110830Z,AIADMK,positive,Chennai,analyst,2025-12,2025
2.02513E+11,DMK's social media campaign is going viral across TN. #TNElection2026,2025-12-03T15:10:41Z,1.32053E+17,அரவிந்த்8666,அரவிந்த் Gounder,41246,1663,16732,FALSE,"Coimbatore, Tamil Nadu",0,282,44,12,32494,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.110830Z,DMK,positive,Coimbatore,regular,2025-12,2025
2.02513E+11,M.K. Stalin's recent speech has energized DMK supporters. #TamilNaduElections2026 Strong presence in Namakkal.,2025-12-31T19:47:38Z,4.18608E+17,CoimbatorePol278,Lakshmi Naidu,33257,4879,4561,TRUE,"Erode, Tamil Nadu",981,11120,177,72,873763,en,FALSE,Twitter for Android,2025-12-01T06:01:45.110830Z,DMK,positive,Erode,political,2025-12,2025
2.02513E+11,Allegations of corruption are hurting AIADMK's image. #AIADMK2026,2025-12-08T22:49:00Z,4.38741E+17,ExpertTN79,Political Expert,86122,1787,20517,FALSE,"Thoothukudi, Tamil Nadu",1924,2332,103,22,932542,en,FALSE,Twitter for Android,2025-12-01T06:01:45.110830Z,AIADMK,negative,Thoothukudi,analyst,2025-12,2025
2.02513E+11,People are responding positively to DMK's election manifesto. #DMKForTN #TNElection2026 Strong presence in Namakkal.,2025-12-23T21:57:04Z,1.68103E+17,Ganesh7299,Ganesh Thevar,13232,305,39863,FALSE,"Coimbatore, Tamil Nadu",180,750,51,25,99157,en,FALSE,Twitter Web App,2025-12-01T06:01:45.110830Z,DMK,positive,Coimbatore,regular,2025-12,2025
2.02513E+11,BJP's social media campaign is going viral across TN. #ModiForTN #TN2026,2025-12-03T21:27:07Z,2.02226E+17,மோகன்1655,மோகன் Pillai,22574,467,4158,FALSE,"Tirunelveli, Tamil Nadu",294,2103,27,13,382627,ta,FALSE,Twitter for Android,2025-12-01T06:01:45.110830Z,BJP,positive,Tirunelveli,regular,2025-12,2025
2.02513E+11,M.K. Stalin's leadership is gaining momentum in Tamil Nadu. #Muthuvel Strong presence in Tiruchirappalli. https://t.co/tnnews1,2025-12-30T23:30:58Z,9.12768E+17,VijayFan4986,Thalapathy Lover,26743,257,13209,FALSE,"Chennai, Tamil Nadu",381,28211,253,94,1505252,en,FALSE,Buffer,2025-12-01T06:01:45.110830Z,DMK,positive,Chennai,fan_account,2025-12,2025
2.02513E+11,AIADMK is facing internal conflicts ahead of elections. #Amma வாக்கு,2025-12-05T21:40:04Z,6.70349E+17,லட்சுமி3810,லட்சுமி Reddy,17788,98,25027,FALSE,"Salem, Tamil Nadu",93,582,20,9,112747,en,FALSE,Twitter for Android,2025-12-01T06:01:45.110830Z,AIADMK,negative,Salem,regular,2025-12,2025
2.02513E+11,M.K. Stalin's recent speech has energized DMK supporters. #TN2026 எதிர்காலம்,2025-12-17T05:49:31Z,3.65613E+17,DailyTamilNadu106,Daily Tamil Nadu,465978,711,86679,TRUE,"Salem, Tamil Nadu",23728,296608,333,64,18838401,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.110830Z,DMK,positive,Salem,media,2025-12,2025
2.02513E+11,Edappadi K. Palaniswami & O. Panneerselvam's recent speech has energized AIADMK supporters. #OPS,2025-12-16T00:41:49Z,8.52399E+17,MaduraiPol469,Suresh Naidu,127259,3860,53821,FALSE,"Chennai, Tamil Nadu",1045,16456,148,20,937069,ta,FALSE,Twitter Web App,2025-12-01T06:01:45.110830Z,AIADMK,positive,Chennai,political,2025-12,2025
2.02513E+11,DMK is making significant inroads in rural Tamil Nadu. #DMKForTN #TNVotes2026 Strong presence in Cuddalore.,2025-12-14T04:26:46Z,2.2441E+17,MaduraiPol791,Arvind Naidu,100451,3092,8376,FALSE,"Salem, Tamil Nadu",1667,2076,212,37,730902,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.110830Z,DMK,positive,Salem,political,2025-12,2025
2.02513E+11,Political analysts predict gains for VCK in upcoming polls. #Thirumavalavan #TN2026 Strong presence in Tiruppur. https://t.co/tnnews1,2025-12-23T06:34:47Z,6.75596E+17,Ganesh3117,Ganesh Pillai,43670,758,38402,FALSE,"Thanjavur, Tamil Nadu",171,2287,28,6,257789,en,FALSE,Twitter for Android,2025-12-01T06:01:45.110830Z,VCK,positive,Thanjavur,regular,2025-12,2025
2.02513E+11,BJP's social media campaign is going viral across TN. #BJP #TNElection2026 Strong presence in Dindigul.,2025-12-25T23:47:46Z,4.31924E+17,முருகன்226,முருகன் Pillai,4970,1591,42965,FALSE,"Dindigul, Tamil Nadu",3,45,0,0,5774,en,FALSE,Twitter Web App,2025-12-01T06:01:45.112300Z,BJP,positive,Dindigul,regular,2025-12,2025
2.02513E+11,BJP's social media campaign is going viral across TN. #Annamalai https://t.co/tnpolitics4,2025-12-11T17:52:07Z,9.33188E+17,Murugan9869,Murugan Naidu,26127,615,8569,FALSE,"Cuddalore, Tamil Nadu",279,73,11,4,43910,ta,FALSE,Twitter for iPhone,2025-12-01T06:01:45.112300Z,BJP,positive,Cuddalore,regular,2025-12,2025
2.02513E+11,BJP's alliance decisions are confusing party workers. #ModiForTN #TNVotes2026 https://t.co/electionnews3,2025-12-06T01:39:34Z,3.04256E+17,செந்தில்4648,செந்தில் Thevar,30496,344,80381,FALSE,"Madurai, Tamil Nadu",424,3362,14,6,261558,ta,FALSE,Twitter Web App,2025-12-01T06:01:45.112300Z,BJP,negative,Madurai,regular,2025-12,2025
2.02513E+11,TVK faces challenges in establishing a ground-level organization. #TamilagaVetriKalagam https://t.co/electionnews3,2025-12-08T18:51:09Z,6.16724E+17,Kumar1142,Kumar Pillai,1961,1166,25495,FALSE,"Tiruchirappalli, Tamil Nadu",15,66,67,10,6672,ta,FALSE,Buffer,2025-12-01T06:01:45.112300Z,TVK,negative,Tiruchirappalli,regular,2025-12,2025
2.02513E+11,CPM is conducting internal surveys across Tamil Nadu districts. #CPM #TN2026 Strong presence in Kanyakumari. https://t.co/tnpolitics4,2025-12-17T08:51:00Z,8.7047E+17,Suresh7793,Suresh Reddy,29940,399,71265,FALSE,"Chennai, Tamil Nadu",137,299,1,0,83536,ta,FALSE,Buffer,2025-12-01T06:01:45.112300Z,CPM,neutral,Chennai,regular,2025-12,2025
2.02513E+11,Youth are increasingly supporting BJP in Tamil Nadu. #TN2026 எதிர்காலம்,2025-12-21T05:58:36Z,8.98689E+17,Arvind6283,Arvind Iyer,26593,894,39412,FALSE,"Chennai, Tamil Nadu",271,2112,15,1,394971,en,FALSE,Buffer,2025-12-01T06:01:45.112300Z,BJP,positive,Chennai,regular,2025-12,2025
2.02513E+11,NTK's campaign lacks clear direction according to observers. #TamilNaduFirst #TN2026,2025-12-13T11:29:42Z,2.55595E+17,CoimbatorePol646,Kumar Pillai,182456,4588,2462,TRUE,"Tiruchirappalli, Tamil Nadu",2372,55375,87,0,7327337,en,FALSE,Buffer,2025-12-01T06:01:45.112300Z,NTK,negative,Tiruchirappalli,political,2025-12,2025
2.02513E+11,DMK is effectively addressing local issues in Tamil Nadu. #DMK,2025-12-13T21:18:43Z,2.9407E+17,Murugan3202,Murugan Pillai,31550,404,1193,FALSE,"Erode, Tamil Nadu",44,2088,44,9,221913,ta,FALSE,Twitter Web App,2025-12-01T06:01:45.112300Z,DMK,positive,Erode,regular,2025-12,2025
2.02513E+11,TVK is studying successful political models from other states. https://t.co/tnupdate2,2025-12-07T03:56:30Z,9.87083E+17,TamilPol942,Ganesh Reddy,52326,3787,52329,FALSE,"Kanchipuram, Tamil Nadu",3427,111655,506,38,17113455,en,FALSE,Twitter Web App,2025-12-01T06:01:45.112300Z,TVK,neutral,Kanchipuram,fan_account,2025-12,2025
2.02513E+11,Party strategists analyzing electoral data for Congress. #CongressTN,2025-12-04T02:47:33Z,2.8868E+17,DailyTamilNadu377,Daily Tamil Nadu,137633,384,18677,TRUE,"Coimbatore, Tamil Nadu",10074,78478,285,77,13699423,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.112300Z,Congress,neutral,Coimbatore,media,2025-12,2025
2.02513E+11,AIADMK's social media campaign is going viral across TN. #EPS,2025-12-30T21:18:54Z,8.33863E+17,Lakshmi3418,Lakshmi Pillai,36266,1829,38443,FALSE,"Tiruppur, Tamil Nadu",182,854,15,7,142473,en,FALSE,TweetDeck,2025-12-01T06:01:45.112300Z,AIADMK,positive,Tiruppur,regular,2025-12,2025
2.02513E+11,BJP's campaign strategy is resonating with Tamil Nadu voters. #BJP4TN #TNVotes2026 Strong presence in Kanchipuram. தேர்தல்,2025-12-29T00:32:53Z,8.19123E+17,TVTamilNadu824,TV Tamil Nadu,178091,668,92182,TRUE,"Chennai, Tamil Nadu",49902,129788,884,238,28169049,en,FALSE,TweetDeck,2025-12-01T06:01:45.112300Z,BJP,positive,Chennai,media,2025-12,2025
2.02513E+11,PMK is finalizing its candidate list for Tamil Nadu elections. #Vanniyar #TN2026 https://t.co/tnpolitics4 மாற்றம்,2025-12-17T12:29:32Z,1.8238E+17,முருகன்3703,முருகன் Thevar,2744,1217,83750,FALSE,"Tirunelveli, Tamil Nadu",0,86,5,2,9762,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.112300Z,PMK,neutral,Tirunelveli,regular,2025-12,2025
2.02513E+11,Vijay's political inexperience could be a hurdle for TVK. #Vijay,2025-12-15T00:49:36Z,6.45669E+17,Murugan2866,Murugan Thevar,37330,335,85438,FALSE,"Erode, Tamil Nadu",39,3061,74,14,354807,ta,FALSE,Twitter for iPhone,2025-12-01T06:01:45.112300Z,TVK,negative,Erode,regular,2025-12,2025
2.02513E+11,Vijay's massive fan base is translating into political support for TVK. https://t.co/tnpolitics4 வாக்கு,2025-12-19T17:27:35Z,8.93325E+17,TamilPol448,Suresh Gounder,104822,2809,68714,TRUE,"Dindigul, Tamil Nadu",16683,51832,425,49,12409751,ta,FALSE,TweetDeck,2025-12-01T06:01:45.112300Z,TVK,positive,Dindigul,political,2025-12,2025
2.02513E+11,PMK is studying demographic changes in Tamil Nadu. #PMK4TN #TN2026,2025-12-18T23:31:13Z,6.36265E+17,Mohan7277,Mohan Iyer,43550,1383,57793,FALSE,"Kanyakumari, Tamil Nadu",169,1132,12,5,152268,en,FALSE,TweetDeck,2025-12-01T06:01:45.112300Z,PMK,neutral,Kanyakumari,regular,2025-12,2025
2.02513E+11,VCK is facing internal conflicts ahead of elections. #VCK,2025-12-30T12:11:22Z,1.48082E+17,NewsTamilNadu593,News Tamil Nadu,221064,905,13987,FALSE,"Theni, Tamil Nadu",15676,224656,330,11,24846550,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.112300Z,VCK,negative,Theni,media,2025-12,2025
2.02513E+11,NTK is focusing on booth-level management. #NTK Strong presence in Salem. வாக்கு,2025-12-07T18:55:22Z,3.00446E+17,DailyTamilNadu173,Daily Tamil Nadu,473751,145,49979,TRUE,"Kanchipuram, Tamil Nadu",40363,142314,115,7,19421886,en,FALSE,Twitter for Android,2025-12-01T06:01:45.112300Z,NTK,neutral,Kanchipuram,media,2025-12,2025
2.02513E+11,DMK's campaign lacks clear direction according to observers. #DravidianModel #TN2026 தேர்தல்,2025-12-03T15:17:25Z,2.33117E+17,Ganesh3025,Ganesh Thevar,6126,829,84978,FALSE,"Tiruchirappalli, Tamil Nadu",7,266,31,10,22708,en,FALSE,Twitter Web App,2025-12-01T06:01:45.112300Z,DMK,negative,Tiruchirappalli,regular,2025-12,2025
2.02513E+11,TVK's anti-corruption stance is resonating with Tamil Nadu voters. #TN2026 https://t.co/tnupdate2 இளைஞர்கள்,2025-12-23T08:06:08Z,1.75248E+17,Selvan6405,Selvan Thevar,7379,440,37766,FALSE,"Namakkal, Tamil Nadu",94,528,4,0,63400,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.112300Z,TVK,positive,Namakkal,regular,2025-12,2025
2.02513E+11,Political analysts predict gains for AIADMK in upcoming polls. #TNElection2026 https://t.co/electionnews3,2025-12-26T04:26:37Z,6.31854E+17,NewsTamilNadu63,News Tamil Nadu,452966,826,51729,TRUE,"Tiruchirappalli, Tamil Nadu",140160,90550,470,128,36096978,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.113302Z,AIADMK,positive,Tiruchirappalli,media,2025-12,2025
2.02513E+11,Political analysts predict gains for BJP in upcoming polls. #TNElection2026 Strong presence in Karur. https://t.co/tnpolitics4,2025-12-29T10:13:40Z,3.68004E+17,Thalapathy1856,TVK Supporter,66314,499,50328,FALSE,"Salem, Tamil Nadu",8103,33359,230,25,3735371,en,TRUE,TweetDeck,2025-12-01T06:01:45.113302Z,BJP,positive,Salem,fan_account,2025-12,2025
2.02513E+11,Ground reports suggest DMK is strong in multiple districts. #Stalin Strong presence in Coimbatore. தமிழ்நாடு,2025-12-31T01:51:34Z,4.56827E+17,DailyTamilNadu699,Daily Tamil Nadu,268423,812,22634,FALSE,"Thanjavur, Tamil Nadu",5849,484105,516,89,29855237,en,FALSE,TweetDeck,2025-12-01T06:01:45.113302Z,DMK,positive,Thanjavur,media,2025-12,2025
2.02513E+11,Youth are increasingly supporting MNM in Tamil Nadu. #MNM,2025-12-28T02:18:04Z,5.20343E+17,மோகன்2021,மோகன்,35771,789,18043,FALSE,"Tiruppur, Tamil Nadu",77,335,28,4,68290,en,FALSE,TweetDeck,2025-12-01T06:01:45.113302Z,MNM,positive,Tiruppur,regular,2025-12,2025
2.02513E+11,DMK is studying demographic changes in Tamil Nadu. #DMK #TNVotes2026 மக்கள்,2025-12-06T16:59:34Z,4.71414E+17,Murugan5302,Murugan Reddy,41107,1610,83917,FALSE,"Coimbatore, Tamil Nadu",247,2369,16,5,292975,en,TRUE,TweetDeck,2025-12-01T06:01:45.113302Z,DMK,neutral,Coimbatore,regular,2025-12,2025
2.02513E+11,Recent surveys show declining support for VCK. #VCK Strong presence in Tiruchirappalli. மாற்றம்,2025-12-31T12:31:11Z,6.57537E+17,Selvan9938,Selvan Thevar,37417,754,47846,FALSE,"Thanjavur, Tamil Nadu",132,3090,39,11,457267,ta,FALSE,Twitter for iPhone,2025-12-01T06:01:45.113302Z,VCK,negative,Thanjavur,regular,2025-12,2025
2.02513E+11,Vijay's massive fan base is translating into political support for TVK. #TVK2026 #TN2026,2025-12-23T03:09:00Z,3.26354E+17,TVTamilNadu748,TV Tamil Nadu,186284,575,43623,TRUE,"Erode, Tamil Nadu",86678,169584,686,215,37390937,en,FALSE,Twitter for Android,2025-12-01T06:01:45.113302Z,TVK,positive,Erode,fan_account,2025-12,2025
2.02513E+11,PMK is studying demographic changes in Tamil Nadu. #PMK,2025-12-04T06:30:33Z,6.07919E+17,VoiceRam744,செந்தில் (Activist),40200,1259,29002,FALSE,"Ramanathapuram, Tamil Nadu",365,852,25,10,126200,en,FALSE,Twitter for Android,2025-12-01T06:01:45.113302Z,PMK,neutral,Ramanathapuram,activist,2025-12,2025
2.02513E+11,Financial constraints affecting BJP's campaign outreach. #VanakkamModi #TN2026 https://t.co/tnpolitics4,2025-12-20T13:59:16Z,4.68577E+17,பிரியா4285,பிரியா Pillai,48695,1165,51048,FALSE,"Dindigul, Tamil Nadu",424,848,38,9,198491,ta,FALSE,TweetDeck,2025-12-01T06:01:45.113302Z,BJP,negative,Dindigul,regular,2025-12,2025
2.02513E+11,Ground reports suggest BJP is strong in multiple districts. #VanakkamModi #TamilNaduElections2026 இளைஞர்கள்,2025-12-28T23:05:21Z,7.10409E+17,மோகன்9023,மோகன் Naidu,3486,608,59163,FALSE,"Kanyakumari, Tamil Nadu",41,279,20,1,29990,ta,FALSE,Twitter for iPhone,2025-12-01T06:01:45.113302Z,BJP,positive,Kanyakumari,regular,2025-12,2025
2.02513E+11,Financial constraints affecting PMK's campaign outreach. #Anbumani #TamilNaduElections2026,2025-12-04T13:59:08Z,9.76705E+17,TNPol492,Ganesh Thevar,133222,782,73838,FALSE,"Tirunelveli, Tamil Nadu",6713,38081,108,48,5095609,en,FALSE,TweetDeck,2025-12-01T06:01:45.113302Z,PMK,negative,Tirunelveli,political,2025-12,2025
2.02513E+11,BJP is facing internal conflicts ahead of elections. #VanakkamModi #TN2026 Strong presence in Erode.,2025-12-15T16:36:37Z,4.51742E+17,Lakshmi468,Lakshmi,16774,70,443,FALSE,"Chennai, Tamil Nadu",234,664,0,0,167087,en,FALSE,Twitter for Android,2025-12-01T06:01:45.113302Z,BJP,negative,Chennai,regular,2025-12,2025
2.02513E+11,MNM is reviewing its social media strategy. #MakkalNeedhiMaiam,2025-12-30T19:48:26Z,2.94723E+17,செந்தில்2403,செந்தில் Pillai,3456,622,13209,FALSE,"Tirunelveli, Tamil Nadu",1,110,2,1,12654,en,FALSE,Twitter Web App,2025-12-01T06:01:45.113302Z,MNM,neutral,Tirunelveli,regular,2025-12,2025
2.02513E+11,Youth are increasingly supporting DMK in Tamil Nadu. #TNVotes2026 Strong presence in Chennai.,2025-12-10T08:32:44Z,1.97858E+17,ActivistTir480,ரமேஷ் (Activist),5805,1582,348,FALSE,"Tirunelveli, Tamil Nadu",227,73,89,35,42549,en,FALSE,TweetDeck,2025-12-01T06:01:45.113302Z,DMK,positive,Tirunelveli,activist,2025-12,2025
2.02513E+11,Youth are increasingly supporting PMK in Tamil Nadu. #TNElection2026,2025-12-11T23:53:12Z,7.97782E+17,செந்தில்3014,செந்தில்,37260,1378,83471,FALSE,"Chennai, Tamil Nadu",236,1975,25,4,156628,ta,FALSE,Twitter for iPhone,2025-12-01T06:01:45.113302Z,PMK,positive,Chennai,regular,2025-12,2025
2.02513E+11,TVK faces challenges in establishing a ground-level organization. https://t.co/electionnews3,2025-12-18T01:50:04Z,1.49664E+17,செந்தில்3400,செந்தில் Reddy,12809,922,43512,FALSE,"Thanjavur, Tamil Nadu",64,2067,13,3,137647,en,FALSE,TweetDeck,2025-12-01T06:01:45.113302Z,TVK,negative,Thanjavur,regular,2025-12,2025
2.02513E+11,DMK is effectively addressing local issues in Tamil Nadu. #TNVotes2026 Strong presence in Vellore. மாற்றம்,2025-12-16T04:07:35Z,2.34663E+17,Kumar1430,Kumar Pillai,25128,1207,33775,FALSE,"Kanchipuram, Tamil Nadu",257,57,0,0,37009,en,FALSE,Twitter for iPhone,2025-12-01T06:01:45.113302Z,DMK,positive,Kanchipuram,regular,2025-12,2025
